user_id,date,age,gender,height_cm,weight_kg,calorie_intake,steps,activity_level,sleep_hours,diet_type,tdee,caloric_surplus,weight_change
U0061,2022-01-15,60,M,164.5,101.8,2060.4,7424,moderate,7.8,omnivore,2946.5,-886.1,-0.10999999999999943
U0061,2022-01-16,60,M,164.5,101.69,1903.5,8398,moderate,8.0,omnivore,2944.1,-1040.6,-0.14000000000000057
U0061,2022-01-17,60,M,164.5,101.55,1792.7,4299,moderate,5.7,omnivore,2941.3,-1148.7,-0.14999999999999147
U0061,2022-01-18,60,M,164.5,101.4,1631.0,9504,moderate,7.8,omnivore,2938.2,-1307.2,-0.1700000000000017
U0061,2022-01-19,60,M,164.5,101.23,1989.1,6268,moderate,8.6,omnivore,2934.7,-945.6,-0.12000000000000455
U0061,2022-01-20,60,M,164.5,101.11,1520.0,8539,moderate,7.5,omnivore,2932.1,-1412.1,-0.1799999999999926
U0061,2022-01-21,60,M,164.5,100.93,1803.4,7818,moderate,7.3,omnivore,2928.3,-1125.0,-0.15000000000000568
U0061,2022-01-22,60,M,164.5,100.78,1843.3,9049,moderate,7.6,omnivore,2925.3,-1082.0,-0.14000000000000057
U0061,2022-01-23,60,M,164.5,100.64,1896.0,9654,moderate,8.9,omnivore,2922.4,-1026.4,-0.12999999999999545
U0061,2022-01-24,60,M,164.5,100.51,1590.8,5323,moderate,7.5,omnivore,2919.6,-1328.8,-0.18000000000000682
U0061,2022-01-25,60,M,164.5,100.33,1728.8,8773,moderate,7.2,omnivore,2916.0,-1187.2,-0.14999999999999147
U0061,2022-01-26,60,M,164.5,100.18,1852.8,7870,moderate,5.9,omnivore,2912.8,-1060.0,-0.14000000000000057
U0061,2022-01-27,60,M,164.5,100.04,1669.3,8147,moderate,5.8,omnivore,2910.0,-1240.7,-0.1600000000000108
U0061,2022-01-28,60,M,164.5,99.88,1767.2,8633,moderate,6.8,omnivore,2906.6,-1139.4,-0.14999999999999147
U0061,2022-01-29,60,M,164.5,99.73,1882.3,6402,moderate,5.9,omnivore,2903.5,-1021.2,-0.13000000000000966
U0061,2022-01-30,60,M,164.5,99.6,2204.7,6562,moderate,6.9,omnivore,2900.8,-696.1,-0.0899999999999892
U0061,2022-01-31,60,M,164.5,99.51,1681.8,8986,moderate,6.5,omnivore,2898.9,-1217.1,-0.1600000000000108
U0061,2022-02-01,60,M,164.5,99.35,1808.7,9963,moderate,5.9,omnivore,2895.6,-1086.9,-0.14000000000000057
U0061,2022-02-02,60,M,164.5,99.21,1807.3,4553,moderate,6.9,omnivore,2892.7,-1085.4,-0.14000000000000057
U0061,2022-02-03,60,M,164.5,99.07,1729.9,7995,moderate,6.9,omnivore,2889.8,-1159.9,-0.14999999999999147
U0061,2022-02-04,60,M,164.5,98.92,1707.6,7915,moderate,7.5,omnivore,2886.6,-1179.0,-0.1599999999999966
U0061,2022-02-05,60,M,164.5,98.76,1993.5,7238,moderate,8.4,omnivore,2883.5,-890.0,-0.10999999999999943
U0061,2022-02-06,60,M,164.5,98.65,2073.0,8861,moderate,6.7,omnivore,2881.1,-808.1,-0.10999999999999943
U0061,2022-02-07,60,M,164.5,98.54,1892.3,8472,moderate,7.3,omnivore,2878.9,-986.6,-0.12000000000000455
U0061,2022-02-08,60,M,164.5,98.42,1836.3,7845,moderate,9.0,omnivore,2876.2,-1039.9,-0.14000000000000057
U0061,2022-02-09,60,M,164.5,98.28,1838.2,10549,moderate,7.0,omnivore,2873.4,-1035.2,-0.12999999999999545
U0061,2022-02-10,60,M,164.5,98.15,1756.0,10285,moderate,8.0,omnivore,2870.6,-1114.6,-0.15000000000000568
U0061,2022-02-11,60,M,164.5,98.0,1609.6,8780,moderate,7.7,omnivore,2867.6,-1258.0,-0.1599999999999966
U0061,2022-02-12,60,M,164.5,97.84,1957.8,8306,moderate,4.7,omnivore,2864.2,-906.5,-0.12000000000000455
U0061,2022-02-13,60,M,164.5,97.72,1840.0,7962,moderate,7.4,omnivore,2861.8,-1021.7,-0.12999999999999545
U0061,2022-02-14,60,M,164.5,97.59,1771.5,6684,moderate,6.7,omnivore,2859.0,-1087.5,-0.14000000000000057
U0061,2022-02-15,60,M,164.5,97.45,1814.7,9448,moderate,9.6,omnivore,2856.1,-1041.4,-0.14000000000000057
U0061,2022-02-16,60,M,164.5,97.31,1709.9,12175,moderate,6.3,omnivore,2853.3,-1143.4,-0.15000000000000568
U0061,2022-02-17,60,M,164.5,97.16,1835.5,8891,moderate,7.1,omnivore,2850.2,-1014.7,-0.12999999999999545
U0061,2022-02-18,60,M,164.5,97.03,1771.2,7130,moderate,8.2,omnivore,2847.5,-1076.2,-0.14000000000000057
U0061,2022-02-19,60,M,164.5,96.89,1861.5,10162,moderate,8.7,omnivore,2844.6,-983.1,-0.12999999999999545
U0061,2022-02-20,60,M,164.5,96.76,2112.6,7096,moderate,6.3,omnivore,2841.9,-729.3,-0.09000000000000341
U0061,2022-02-21,60,M,164.5,96.67,1623.9,5784,moderate,7.2,omnivore,2840.0,-1216.0,-0.1599999999999966
U0061,2022-02-22,60,M,164.5,96.51,1677.4,11138,moderate,6.6,omnivore,2836.7,-1159.3,-0.15000000000000568
U0061,2022-02-23,60,M,164.5,96.36,1784.2,7917,moderate,5.7,omnivore,2833.5,-1049.3,-0.14000000000000057
U0061,2022-02-24,60,M,164.5,96.22,1913.6,10030,moderate,8.1,omnivore,2830.7,-917.1,-0.10999999999999943
U0061,2022-02-25,60,M,164.5,96.11,1849.3,6829,moderate,6.4,omnivore,2828.2,-978.9,-0.12999999999999545
U0061,2022-02-26,60,M,164.5,95.98,2103.3,9349,moderate,8.3,omnivore,2825.6,-722.3,-0.10000000000000853
U0061,2022-02-27,60,M,164.5,95.88,1949.5,7577,moderate,7.5,omnivore,2823.7,-874.2,-0.10999999999999943
U0061,2022-02-28,60,M,164.5,95.77,1724.4,10456,moderate,8.2,omnivore,2821.3,-1096.9,-0.14000000000000057
U0061,2022-03-01,60,M,164.5,95.63,1580.0,11415,moderate,9.8,omnivore,2818.3,-1238.4,-0.1599999999999966
U0061,2022-03-02,60,M,164.5,95.47,1725.8,8221,moderate,8.6,omnivore,2815.0,-1089.2,-0.14000000000000057
U0061,2022-03-03,60,M,164.5,95.33,1780.6,8491,moderate,9.3,omnivore,2812.1,-1031.4,-0.14000000000000057
U0061,2022-03-04,60,M,164.5,95.19,1595.9,6764,moderate,7.7,omnivore,2809.3,-1213.4,-0.1599999999999966
U0061,2022-03-05,60,M,164.5,95.03,1719.0,7659,moderate,8.3,omnivore,2806.0,-1087.0,-0.14000000000000057
U0061,2022-03-06,60,M,164.5,94.89,1941.0,6975,moderate,6.4,omnivore,2803.1,-862.0,-0.10999999999999943
U0061,2022-03-07,60,M,164.5,94.78,1743.8,6085,moderate,7.7,omnivore,2800.8,-1056.9,-0.14000000000000057
U0061,2022-03-08,60,M,164.5,94.64,1681.7,9794,moderate,7.2,omnivore,2797.9,-1116.2,-0.14000000000000057
U0061,2022-03-09,60,M,164.5,94.5,1645.5,11554,moderate,8.8,omnivore,2794.9,-1149.4,-0.15000000000000568
U0061,2022-03-10,60,M,164.5,94.35,1809.7,7973,moderate,6.0,omnivore,2791.8,-982.1,-0.12999999999999545
U0061,2022-03-11,60,M,164.5,94.22,1911.2,10309,moderate,6.3,omnivore,2789.1,-877.9,-0.10999999999999943
U0061,2022-03-12,60,M,164.5,94.11,1890.1,5914,moderate,6.5,omnivore,2786.8,-896.7,-0.12000000000000455
U0061,2022-03-13,60,M,164.5,93.99,1756.2,6915,moderate,8.2,omnivore,2784.4,-1028.2,-0.12999999999999545
U0061,2022-03-14,60,M,164.5,93.86,1543.9,9453,moderate,7.5,omnivore,2781.6,-1237.7,-0.1599999999999966
U0061,2022-03-15,60,M,164.5,93.7,1897.8,9065,moderate,6.8,omnivore,2778.2,-880.4,-0.12000000000000455
U0061,2022-03-16,60,M,164.5,93.58,1666.0,10678,moderate,7.7,omnivore,2775.9,-1109.9,-0.14000000000000057
U0061,2022-03-17,60,M,164.5,93.44,1707.9,10499,moderate,6.7,omnivore,2772.9,-1065.0,-0.14000000000000057
U0061,2022-03-18,60,M,164.5,93.3,1771.8,7170,moderate,7.8,omnivore,2770.0,-998.2,-0.12999999999999545
U0061,2022-03-19,60,M,164.5,93.17,1804.8,7059,moderate,7.5,omnivore,2767.3,-962.5,-0.12000000000000455
U0061,2022-03-20,60,M,164.5,93.05,1936.2,9394,moderate,5.6,omnivore,2764.7,-828.5,-0.10999999999999943
U0061,2022-03-21,60,M,164.5,92.94,2056.9,7374,moderate,8.4,omnivore,2762.5,-705.6,-0.09000000000000341
U0061,2022-03-22,60,M,164.5,92.85,1798.1,9031,moderate,5.9,omnivore,2760.6,-962.5,-0.12999999999999545
U0061,2022-03-23,60,M,164.5,92.72,1881.6,8607,moderate,7.7,omnivore,2758.0,-876.4,-0.10999999999999943
U0061,2022-03-24,60,M,164.5,92.61,1760.2,8786,moderate,6.2,omnivore,2755.6,-995.5,-0.12999999999999545
U0061,2022-03-25,60,M,164.5,92.48,1752.1,7576,moderate,6.4,omnivore,2752.9,-1000.9,-0.13000000000000966
U0061,2022-03-26,60,M,164.5,92.35,1991.3,9051,moderate,7.1,omnivore,2750.2,-759.0,-0.09999999999999432
U0061,2022-03-27,60,M,164.5,92.25,2019.9,8714,moderate,7.4,omnivore,2748.2,-728.3,-0.09000000000000341
U0061,2022-03-28,60,M,164.5,92.16,1925.8,5848,moderate,6.8,omnivore,2746.2,-820.5,-0.10999999999999943
U0061,2022-03-29,60,M,164.5,92.05,1815.9,5017,moderate,8.7,omnivore,2744.0,-928.1,-0.11999999999999034
U0061,2022-03-30,60,M,164.5,91.93,1805.1,10605,moderate,8.4,omnivore,2741.5,-936.4,-0.12000000000000455
U0061,2022-03-31,60,M,164.5,91.81,1825.6,3588,moderate,7.4,omnivore,2739.0,-913.4,-0.12000000000000455
U0061,2022-04-01,60,M,164.5,91.69,1799.5,6108,moderate,5.2,omnivore,2736.5,-937.0,-0.12000000000000455
U0061,2022-04-02,60,M,164.5,91.57,1937.0,13035,moderate,7.5,omnivore,2734.0,-797.0,-0.10999999999999943
U0061,2022-04-03,60,M,164.5,91.46,2129.5,10153,moderate,7.3,omnivore,2731.8,-602.3,-0.06999999999999318
U0061,2022-04-04,60,M,164.5,91.39,1902.7,4015,moderate,8.2,omnivore,2730.2,-827.5,-0.10999999999999943
U0061,2022-04-05,60,M,164.5,91.28,1858.9,8160,moderate,6.7,omnivore,2728.0,-869.1,-0.12000000000000455
U0061,2022-04-06,60,M,164.5,91.16,1733.1,9122,moderate,8.5,omnivore,2725.6,-992.6,-0.11999999999999034
U0061,2022-04-07,60,M,164.5,91.04,1702.5,4756,moderate,9.9,omnivore,2723.0,-1020.5,-0.14000000000000057
U0061,2022-04-08,60,M,164.5,90.9,1859.3,7639,moderate,8.5,omnivore,2720.2,-861.0,-0.10999999999999943
U0061,2022-04-09,60,M,164.5,90.79,2102.9,7450,moderate,7.9,omnivore,2717.9,-615.0,-0.0800000000000125
U0061,2022-04-10,60,M,164.5,90.71,1990.4,8993,moderate,7.5,omnivore,2716.2,-725.8,-0.0899999999999892
U0061,2022-04-11,60,M,164.5,90.62,1806.6,8601,moderate,8.5,omnivore,2714.3,-907.7,-0.12000000000000455
U0061,2022-04-12,60,M,164.5,90.5,1744.5,8493,moderate,7.5,omnivore,2711.8,-967.3,-0.12999999999999545
U0061,2022-04-13,60,M,164.5,90.37,1748.8,5450,moderate,7.4,omnivore,2709.2,-960.4,-0.12000000000000455
U0061,2022-04-14,60,M,164.5,90.25,1801.3,7696,moderate,7.1,omnivore,2706.6,-905.4,-0.12000000000000455
U0061,2022-04-15,60,M,164.5,90.13,1358.6,11158,moderate,8.2,omnivore,2704.2,-1345.6,-0.1700000000000017
U0061,2022-04-16,60,M,164.5,89.96,1737.5,11686,moderate,5.9,omnivore,2700.6,-963.0,-0.12999999999999545
U0061,2022-04-17,60,M,164.5,89.83,1984.6,9402,moderate,7.3,omnivore,2698.0,-713.3,-0.09000000000000341
U0061,2022-04-18,60,M,164.5,89.74,1735.1,9354,moderate,6.7,omnivore,2696.0,-960.9,-0.12999999999999545
U0061,2022-04-19,60,M,164.5,89.61,1540.0,6459,moderate,6.0,omnivore,2693.5,-1153.4,-0.15000000000000568
U0061,2022-04-20,60,M,164.5,89.46,1563.4,9312,moderate,7.0,omnivore,2690.3,-1126.9,-0.14000000000000057
U0061,2022-04-21,60,M,164.5,89.32,1818.0,9645,moderate,8.0,omnivore,2687.3,-869.3,-0.10999999999999943
U0061,2022-04-22,60,M,164.5,89.21,1824.9,6344,moderate,7.8,omnivore,2685.0,-860.1,-0.11999999999999034
U0061,2022-04-23,60,M,164.5,89.09,2112.2,8517,moderate,7.6,omnivore,2682.6,-570.4,-0.07000000000000739
U0061,2022-04-24,60,M,164.5,89.02,1942.6,8459,moderate,6.7,omnivore,2681.1,-738.5,-0.09999999999999432
U0061,2022-04-25,60,M,164.5,88.92,1795.0,9867,moderate,6.7,omnivore,2679.1,-884.1,-0.10999999999999943
U0061,2022-04-26,60,M,164.5,88.81,1880.6,10071,moderate,6.2,omnivore,2676.7,-796.1,-0.10000000000000853
U0061,2022-04-27,60,M,164.5,88.71,1646.7,9485,moderate,6.6,omnivore,2674.6,-1027.9,-0.14000000000000057
U0061,2022-04-28,60,M,164.5,88.57,1636.0,12277,moderate,6.1,omnivore,2671.8,-1035.8,-0.12999999999999545
U0061,2022-04-29,60,M,164.5,88.44,1573.9,6775,moderate,7.5,omnivore,2669.0,-1095.1,-0.14000000000000057
U0061,2022-04-30,60,M,164.5,88.3,2074.8,6809,moderate,7.5,omnivore,2666.1,-591.3,-0.0799999999999983
U0061,2022-05-01,60,M,164.5,88.22,2059.1,10048,moderate,5.2,omnivore,2664.5,-605.3,-0.0799999999999983
U0061,2022-05-02,60,M,164.5,88.14,2000.6,10688,moderate,6.5,omnivore,2662.8,-662.2,-0.09000000000000341
U0061,2022-05-03,60,M,164.5,88.05,1879.8,11389,moderate,5.8,omnivore,2661.0,-781.2,-0.09999999999999432
U0061,2022-05-04,60,M,164.5,87.95,1694.0,11461,moderate,7.3,omnivore,2658.9,-965.0,-0.12000000000000455
U0061,2022-05-05,60,M,164.5,87.83,1828.7,8654,moderate,8.2,omnivore,2656.3,-827.7,-0.10999999999999943
U0061,2022-05-06,60,M,164.5,87.72,1838.6,8733,moderate,4.9,omnivore,2654.1,-815.5,-0.10999999999999943
U0061,2022-05-07,60,M,164.5,87.61,2078.9,5773,moderate,5.9,omnivore,2651.9,-573.0,-0.06999999999999318
U0061,2022-05-08,60,M,164.5,87.54,2030.9,4155,moderate,6.3,omnivore,2650.4,-619.5,-0.0800000000000125
U0061,2022-05-09,60,M,164.5,87.46,1812.8,9988,moderate,6.6,omnivore,2648.7,-835.9,-0.10999999999999943
U0061,2022-05-10,60,M,164.5,87.35,1752.8,6565,moderate,8.7,omnivore,2646.4,-893.6,-0.11999999999999034
U0061,2022-05-11,60,M,164.5,87.23,1794.7,7031,moderate,5.9,omnivore,2644.0,-849.4,-0.10999999999999943
U0061,2022-05-12,60,M,164.5,87.12,1607.3,12485,moderate,7.0,omnivore,2641.7,-1034.5,-0.13000000000000966
U0061,2022-05-13,60,M,164.5,86.99,1720.0,8030,moderate,6.5,omnivore,2638.9,-918.9,-0.11999999999999034
U0061,2022-05-14,60,M,164.5,86.87,1940.1,8533,moderate,5.8,omnivore,2636.5,-696.3,-0.09000000000000341
U0061,2022-05-15,60,M,164.5,86.78,2034.8,7050,moderate,6.4,omnivore,2634.6,-599.8,-0.0799999999999983
U0061,2022-05-16,60,M,164.5,86.7,1635.1,9089,moderate,8.2,omnivore,2633.0,-997.8,-0.13000000000000966
U0061,2022-05-17,60,M,164.5,86.57,1678.0,4445,moderate,6.1,omnivore,2630.3,-952.3,-0.11999999999999034
U0061,2022-05-18,60,M,164.5,86.45,1713.7,5790,moderate,6.5,omnivore,2627.7,-914.0,-0.12000000000000455
U0061,2022-05-19,60,M,164.5,86.33,1700.3,8465,moderate,5.6,omnivore,2625.2,-925.0,-0.12000000000000455
U0061,2022-05-20,60,M,164.5,86.21,1847.4,12154,moderate,8.8,omnivore,2622.8,-775.4,-0.09999999999999432
U0061,2022-05-21,60,M,164.5,86.11,1916.2,9710,moderate,7.2,omnivore,2620.7,-704.5,-0.09000000000000341
U0061,2022-05-22,60,M,164.5,86.02,2016.0,10443,moderate,6.3,omnivore,2618.8,-602.8,-0.0799999999999983
U0061,2022-05-23,60,M,164.5,85.94,1869.2,12166,moderate,8.2,omnivore,2617.1,-748.0,-0.09999999999999432
U0061,2022-05-24,60,M,164.5,85.84,1971.7,2816,moderate,7.9,omnivore,2615.1,-643.4,-0.0799999999999983
U0061,2022-05-25,60,M,164.5,85.76,1806.3,10759,moderate,6.0,omnivore,2613.4,-807.1,-0.10999999999999943
U0061,2022-05-26,60,M,164.5,85.65,1706.2,10481,moderate,6.0,omnivore,2611.2,-905.0,-0.10999999999999943
U0061,2022-05-27,60,M,164.5,85.54,1803.5,8462,moderate,7.0,omnivore,2608.8,-805.3,-0.10999999999999943
U0061,2022-05-28,60,M,164.5,85.43,1959.5,6783,moderate,7.0,omnivore,2606.6,-647.1,-0.0800000000000125
U0061,2022-05-29,60,M,164.5,85.35,1869.7,6742,moderate,8.1,omnivore,2604.8,-735.2,-0.09999999999999432
U0061,2022-05-30,60,M,164.5,85.25,1658.1,10049,moderate,5.4,omnivore,2602.9,-944.7,-0.12000000000000455
U0061,2022-05-31,60,M,164.5,85.13,1955.1,10997,moderate,6.6,omnivore,2600.3,-645.2,-0.0799999999999983
U0061,2022-06-01,60,M,164.5,85.05,1664.6,9507,moderate,5.5,omnivore,2598.6,-934.0,-0.12999999999999545
U0061,2022-06-02,60,M,164.5,84.92,1776.5,6723,moderate,6.9,omnivore,2596.1,-819.6,-0.10000000000000853
U0061,2022-06-03,60,M,164.5,84.82,1688.3,6743,moderate,9.1,omnivore,2593.9,-905.6,-0.11999999999999034
U0061,2022-06-04,60,M,164.5,84.7,1964.6,6573,moderate,8.1,omnivore,2591.4,-626.8,-0.0799999999999983
U0061,2022-06-05,60,M,164.5,84.62,1994.8,10036,moderate,7.5,omnivore,2589.7,-594.9,-0.0799999999999983
U0061,2022-06-06,60,M,164.5,84.54,1519.5,7612,moderate,7.1,omnivore,2588.1,-1068.6,-0.14000000000000057
U0061,2022-06-07,60,M,164.5,84.4,1778.3,5594,moderate,6.4,omnivore,2585.2,-807.0,-0.10000000000000853
U0061,2022-06-08,60,M,164.5,84.3,1691.0,7321,moderate,6.6,omnivore,2583.1,-892.1,-0.11999999999999034
U0061,2022-06-09,60,M,164.5,84.18,1754.7,9181,moderate,9.2,omnivore,2580.6,-825.9,-0.11000000000001364
U0061,2022-06-10,60,M,164.5,84.07,1885.2,11397,moderate,6.7,omnivore,2578.4,-693.2,-0.0899999999999892
U0061,2022-06-11,60,M,164.5,83.98,1869.5,8464,moderate,8.0,omnivore,2576.6,-707.0,-0.09000000000000341
U0061,2022-06-12,60,M,164.5,83.89,1876.2,8114,moderate,6.7,omnivore,2574.6,-698.5,-0.09000000000000341
U0061,2022-06-13,60,M,164.5,83.8,1724.3,9578,moderate,8.1,omnivore,2572.8,-848.5,-0.10999999999999943
U0061,2022-06-14,60,M,164.5,83.69,1724.3,9257,moderate,7.6,omnivore,2570.5,-846.1,-0.10999999999999943
U0061,2022-06-15,60,M,164.5,83.58,1867.9,10671,moderate,9.2,omnivore,2568.2,-700.2,-0.09000000000000341
U0061,2022-06-16,60,M,164.5,83.49,1711.5,11712,moderate,7.3,omnivore,2566.3,-854.8,-0.10999999999999943
U0061,2022-06-17,60,M,164.5,83.38,1629.6,7068,moderate,7.7,omnivore,2564.0,-934.4,-0.11999999999999034
U0061,2022-06-18,60,M,164.5,83.26,1985.1,6819,moderate,6.6,omnivore,2561.5,-576.4,-0.0799999999999983
U0061,2022-06-19,60,M,164.5,83.18,1726.9,3617,moderate,6.8,omnivore,2559.9,-833.0,-0.10000000000000853
U0061,2022-06-20,60,M,164.5,83.08,1804.7,9942,moderate,5.7,omnivore,2557.7,-752.9,-0.09999999999999432
U0061,2022-06-21,60,M,164.5,82.98,1597.1,7338,moderate,7.2,omnivore,2555.6,-958.6,-0.13000000000000966
U0061,2022-06-22,60,M,164.5,82.85,1903.1,10078,moderate,6.8,omnivore,2553.1,-650.0,-0.0799999999999983
U0061,2022-06-23,60,M,164.5,82.77,1818.8,6644,moderate,7.3,omnivore,2551.3,-732.5,-0.09999999999999432
U0061,2022-06-24,60,M,164.5,82.67,1763.8,11589,moderate,7.7,omnivore,2549.3,-785.5,-0.10000000000000853
U0061,2022-06-25,60,M,164.5,82.57,1806.1,7767,moderate,5.5,omnivore,2547.2,-741.1,-0.0899999999999892
U0061,2022-06-26,60,M,164.5,82.48,1913.4,9526,moderate,7.9,omnivore,2545.2,-631.8,-0.09000000000000341
U0061,2022-06-27,60,M,164.5,82.39,1784.8,4914,moderate,5.9,omnivore,2543.5,-758.7,-0.09000000000000341
U0061,2022-06-28,60,M,164.5,82.3,1693.3,9935,moderate,7.9,omnivore,2541.5,-848.2,-0.11999999999999034
U0062,2022-01-01,56,M,185.6,105.45,2058.0,9508,moderate,7.6,omnivore,3214.4,-1156.4,-0.15000000000000568
U0062,2022-01-02,56,M,185.6,105.3,1557.0,8011,moderate,7.3,omnivore,3211.3,-1654.3,-0.20999999999999375
U0062,2022-01-03,56,M,185.6,105.09,1658.6,9099,moderate,4.9,omnivore,3206.8,-1548.3,-0.20000000000000284
U0062,2022-01-04,56,M,185.6,104.89,1740.5,8636,moderate,7.0,omnivore,3202.7,-1462.2,-0.18999999999999773
U0062,2022-01-05,56,M,185.6,104.7,1795.3,6199,moderate,6.9,omnivore,3198.7,-1403.4,-0.18000000000000682
U0062,2022-01-06,56,M,185.6,104.52,1711.7,6623,moderate,5.0,omnivore,3194.9,-1483.2,-0.20000000000000284
U0062,2022-01-07,56,M,185.6,104.32,1524.9,8357,moderate,6.9,omnivore,3190.9,-1666.1,-0.20999999999999375
U0062,2022-01-08,56,M,185.6,104.11,1812.8,5613,moderate,7.4,omnivore,3186.4,-1373.6,-0.1799999999999926
U0062,2022-01-09,56,M,185.6,103.93,1871.4,6855,moderate,5.0,omnivore,3182.7,-1311.4,-0.1700000000000017
U0062,2022-01-10,56,M,185.6,103.76,1336.2,7616,moderate,7.3,omnivore,3179.2,-1843.0,-0.2400000000000091
U0062,2022-01-11,56,M,185.6,103.52,1644.5,7256,moderate,5.4,omnivore,3174.2,-1529.7,-0.20000000000000284
U0062,2022-01-12,56,M,185.6,103.32,1429.1,9308,moderate,6.9,omnivore,3170.1,-1741.0,-0.22999999999998977
U0062,2022-01-13,56,M,185.6,103.09,1627.5,5108,moderate,6.1,omnivore,3165.4,-1537.9,-0.20000000000000284
U0062,2022-01-14,56,M,185.6,102.89,1680.6,9126,moderate,7.0,omnivore,3161.3,-1480.7,-0.18999999999999773
U0062,2022-01-15,56,M,185.6,102.7,1999.5,11331,moderate,7.4,omnivore,3157.3,-1157.7,-0.15000000000000568
U0062,2022-01-16,56,M,185.6,102.55,1924.8,7126,moderate,6.8,omnivore,3154.1,-1229.4,-0.1599999999999966
U0062,2022-01-17,56,M,185.6,102.39,1515.7,10557,moderate,7.6,omnivore,3150.8,-1635.1,-0.20999999999999375
U0062,2022-01-18,56,M,185.6,102.18,1817.5,8950,moderate,8.4,omnivore,3146.4,-1329.0,-0.1700000000000017
U0062,2022-01-19,56,M,185.6,102.01,1577.6,10671,moderate,6.8,omnivore,3142.8,-1565.2,-0.21000000000000796
U0062,2022-01-20,56,M,185.6,101.8,1675.1,10102,moderate,9.8,omnivore,3138.6,-1463.5,-0.18999999999999773
U0062,2022-01-21,56,M,185.6,101.61,1781.4,10511,moderate,6.6,omnivore,3134.7,-1353.3,-0.1700000000000017
U0062,2022-01-22,56,M,185.6,101.44,1869.4,11596,moderate,7.0,omnivore,3131.0,-1261.6,-0.1700000000000017
U0062,2022-01-23,56,M,185.6,101.27,1949.4,11577,moderate,6.3,omnivore,3127.6,-1178.3,-0.14999999999999147
U0062,2022-01-24,56,M,185.6,101.12,1785.8,6598,moderate,7.9,omnivore,3124.4,-1338.7,-0.1700000000000017
U0062,2022-01-25,56,M,185.6,100.95,1549.6,10780,moderate,8.1,omnivore,3120.8,-1571.2,-0.21000000000000796
U0062,2022-01-26,56,M,185.6,100.74,1596.7,9771,moderate,8.2,omnivore,3116.6,-1519.9,-0.19999999999998863
U0062,2022-01-27,56,M,185.6,100.54,1554.7,6225,moderate,6.0,omnivore,3112.5,-1557.8,-0.20000000000000284
U0062,2022-01-28,56,M,185.6,100.34,1517.1,6132,moderate,8.2,omnivore,3108.3,-1591.2,-0.20000000000000284
U0062,2022-01-29,56,M,185.6,100.14,1825.5,7377,moderate,5.9,omnivore,3104.0,-1278.5,-0.1700000000000017
U0062,2022-01-30,56,M,185.6,99.97,1939.8,5102,moderate,7.4,omnivore,3100.6,-1160.8,-0.15000000000000568
U0062,2022-01-31,56,M,185.6,99.82,1753.6,6401,moderate,6.9,omnivore,3097.4,-1343.8,-0.1799999999999926
U0062,2022-02-01,56,M,185.6,99.64,1557.4,11236,moderate,6.7,omnivore,3093.8,-1536.4,-0.18999999999999773
U0062,2022-02-02,56,M,185.6,99.45,1580.9,8387,moderate,7.0,omnivore,3089.7,-1508.7,-0.20000000000000284
U0062,2022-02-03,56,M,185.6,99.25,1764.3,11175,moderate,8.5,omnivore,3085.6,-1321.3,-0.1700000000000017
U0062,2022-02-04,56,M,185.6,99.08,1625.1,9171,moderate,8.8,omnivore,3082.0,-1456.9,-0.18999999999999773
U0062,2022-02-05,56,M,185.6,98.89,2000.7,9802,moderate,7.7,omnivore,3078.1,-1077.4,-0.14000000000000057
U0062,2022-02-06,56,M,185.6,98.75,2049.8,6209,moderate,6.4,omnivore,3075.2,-1025.4,-0.12999999999999545
U0062,2022-02-07,56,M,185.6,98.62,1792.7,8825,moderate,4.8,omnivore,3072.4,-1279.7,-0.1700000000000017
U0062,2022-02-08,56,M,185.6,98.45,1458.1,9957,moderate,8.1,omnivore,3069.0,-1610.8,-0.21000000000000796
U0062,2022-02-09,56,M,185.6,98.24,1499.3,10918,moderate,7.0,omnivore,3064.6,-1565.3,-0.19999999999998863
U0062,2022-02-10,56,M,185.6,98.04,1541.8,7267,moderate,5.9,omnivore,3060.4,-1518.6,-0.20000000000000284
U0062,2022-02-11,56,M,185.6,97.84,1594.7,4388,moderate,7.1,omnivore,3056.3,-1461.6,-0.18999999999999773
U0062,2022-02-12,56,M,185.6,97.65,1850.2,8537,moderate,6.3,omnivore,3052.4,-1202.1,-0.1600000000000108
U0062,2022-02-13,56,M,185.6,97.49,1802.8,10066,moderate,5.2,omnivore,3049.1,-1246.3,-0.1599999999999966
U0062,2022-02-14,56,M,185.6,97.33,1647.5,6940,moderate,6.8,omnivore,3045.8,-1398.3,-0.1799999999999926
U0062,2022-02-15,56,M,185.6,97.15,1475.9,12152,moderate,5.8,omnivore,3042.0,-1566.1,-0.20000000000000284
U0062,2022-02-16,56,M,185.6,96.95,1517.8,12448,moderate,7.6,omnivore,3037.8,-1520.0,-0.20000000000000284
U0062,2022-02-17,56,M,185.6,96.75,1511.7,8216,moderate,6.9,omnivore,3033.7,-1522.0,-0.20000000000000284
U0062,2022-02-18,56,M,185.6,96.55,1455.4,6831,moderate,7.2,omnivore,3029.6,-1574.2,-0.20000000000000284
U0062,2022-02-19,56,M,185.6,96.35,2008.1,8249,moderate,6.3,omnivore,3025.3,-1017.3,-0.12999999999999545
U0062,2022-02-20,56,M,185.6,96.22,2051.4,10236,moderate,7.3,omnivore,3022.6,-971.2,-0.12999999999999545
